device_id,imei_hash,sim_slot_count,accounts_per_device,ip_geolocation,is_emulator_or_rooted,first_seen,last_seen
DEV008291,IMEI981552772320,1,1,Delhi,0,2023-01-01,2024-06-04
DEV008292,IMEI848192345332,1,1,Rajasthan,0,2023-01-21,2024-04-18
DEV008293,IMEI242752693344,1,1,Maharashtra,0,2023-01-19,2024-02-03
DEV008294,IMEI679818700725,1,1,Telangana,0,2023-01-09,2024-05-17
DEV008295,IMEI218251428556,1,1,Karnataka,0,2023-04-21,2024-07-24
DEV008296,IMEI370440485936,1,1,Rajasthan,0,2023-10-27,2024-07-05
DEV008297,IMEI277245000999,1,1,Karnataka,0,2023-03-11,2024-02-07
DEV008298,IMEI199140202163,1,1,Gujarat,1,2023-09-23,2024-10-01
DEV008299,IMEI564840938718,1,1,Telangana,0,2023-09-02,2024-01-28
DEV008300,IMEI995554760957,1,1,Uttar Pradesh,0,2023-10-10,2024-10-24
DEV008301,IMEI266774507742,1,1,Maharashtra,0,2023-01-12,2024-08-09
DEV008302,IMEI500630394791,1,1,Tamil Nadu,0,2023-08-19,2024-09-01
DEV008303,IMEI995324607885,1,1,Karnataka,0,2023-07-19,2024-05-05
DEV008304,IMEI55361351577,1,1,Andhra Pradesh,0,2023-08-11,2024-04-08
DEV008305,IMEI133480056448,1,1,Andhra Pradesh,0,2023-07-24,2024-03-16
DEV008306,IMEI404573366050,1,1,Tamil Nadu,1,2023-02-10,2024-07-17
DEV008307,IMEI797807607551,1,1,Telangana,0,2023-07-28,2024-01-12
DEV008308,IMEI324267855978,4,2,Andhra Pradesh,0,2023-01-02,2024-08-07
DEV008309,IMEI668402553945,1,1,Tamil Nadu,0,2023-05-10,2024-03-29
DEV008310,IMEI44234996770,1,1,Karnataka,0,2023-03-29,2024-08-18
DEV008311,IMEI360571183563,1,1,Uttar Pradesh,0,2023-04-22,2024-03-22
DEV008312,IMEI357427764075,1,1,Delhi,0,2023-03-09,2024-01-09
DEV008313,IMEI708863155842,1,1,Tamil Nadu,0,2023-07-18,2024-03-31
DEV008314,IMEI406179000898,1,1,Tamil Nadu,0,2023-10-07,2024-05-10
DEV008315,IMEI80206941250,1,1,Maharashtra,1,2023-08-13,2024-07-15
DEV008316,IMEI193479158901,1,1,Gujarat,0,2023-07-01,2024-03-27
DEV008317,IMEI469475753346,1,1,Uttar Pradesh,0,2023-10-23,2024-01-11
DEV008318,IMEI539128367091,1,1,Uttar Pradesh,0,2023-01-09,2024-10-22
DEV008319,IMEI460240658693,1,1,Tamil Nadu,0,2023-01-30,2024-02-24
DEV008320,IMEI194065563813,1,1,Uttar Pradesh,0,2023-10-18,2024-05-05
DEV008321,IMEI429040770529,1,1,Delhi,0,2023-05-29,2024-04-17
DEV008322,IMEI246792856388,1,1,Karnataka,0,2023-05-10,2024-08-16
DEV008323,IMEI192398787819,1,1,Tamil Nadu,0,2023-07-15,2024-09-04
DEV008324,IMEI609301322568,1,1,Delhi,0,2023-07-12,2024-09-11
DEV008325,IMEI622211026566,1,1,Uttar Pradesh,0,2023-04-03,2024-09-16
DEV008326,IMEI522978597803,1,1,Uttar Pradesh,0,2023-08-28,2024-04-13
DEV008327,IMEI208287299804,1,1,Rajasthan,0,2023-10-19,2024-05-13
DEV008328,IMEI283431958460,1,1,Tamil Nadu,0,2023-05-12,2024-09-01
DEV008329,IMEI117857241603,1,1,Tamil Nadu,0,2023-01-23,2024-05-28
DEV008330,IMEI431998491832,1,1,Maharashtra,0,2023-05-12,2024-10-08
DEV008331,IMEI206942186896,1,2,Delhi,0,2023-10-11,2024-01-09
DEV008332,IMEI840609991616,1,1,Delhi,0,2023-09-13,2024-05-07
DEV008333,IMEI553444048487,1,1,Delhi,1,2023-03-27,2024-03-09
DEV008334,IMEI531092946472,1,1,Gujarat,0,2023-10-03,2024-10-16
DEV008335,IMEI38028373561,1,1,Uttar Pradesh,1,2023-02-22,2024-05-25
DEV008336,IMEI709917542949,1,1,Uttar Pradesh,0,2023-06-15,2024-06-03
DEV008337,IMEI661240598364,1,1,Andhra Pradesh,0,2023-09-02,2024-05-09
DEV008338,IMEI561595934129,1,1,West Bengal,0,2023-04-15,2024-03-21
DEV008339,IMEI363104539951,1,1,Maharashtra,0,2023-10-20,2024-10-01
DEV008340,IMEI263203474242,1,1,Delhi,0,2023-08-03,2024-03-25
DEV008341,IMEI810900424674,1,1,Uttar Pradesh,0,2023-03-25,2024-01-11
DEV008342,IMEI93142198169,1,1,Maharashtra,0,2023-09-24,2024-05-04
DEV008343,IMEI911310951268,1,1,Karnataka,1,2023-08-25,2024-01-12
DEV008344,IMEI582111134080,1,1,Maharashtra,0,2023-01-23,2024-06-12
DEV008345,IMEI612442056753,1,1,Gujarat,0,2023-07-23,2024-05-15
DEV008346,IMEI207835392862,1,1,Delhi,0,2023-04-10,2024-04-28
DEV008347,IMEI458877763814,1,1,Maharashtra,1,2023-05-10,2024-03-09
DEV008348,IMEI198083047370,1,1,Maharashtra,0,2023-03-24,2024-02-05
DEV008349,IMEI320185677742,1,1,Andhra Pradesh,0,2023-08-04,2024-03-26
DEV008350,IMEI743486104978,1,1,Uttar Pradesh,0,2023-02-23,2024-01-08
DEV008351,IMEI902476084034,1,1,Karnataka,0,2023-06-07,2024-02-02
DEV008352,IMEI301458662606,1,1,Delhi,0,2023-01-01,2024-03-16
DEV008353,IMEI926252122445,1,1,Karnataka,1,2023-02-11,2024-04-23
DEV008354,IMEI465999225535,1,1,Maharashtra,0,2023-08-02,2024-10-05
DEV008355,IMEI612198822944,1,1,Uttar Pradesh,0,2023-02-01,2024-10-02
DEV008356,IMEI854049944528,1,1,Uttar Pradesh,0,2023-08-28,2024-04-28
DEV008357,IMEI826839295124,1,1,Tamil Nadu,0,2023-01-20,2024-06-24
DEV008358,IMEI333631989971,1,1,Telangana,0,2023-04-17,2024-10-08
DEV008359,IMEI11201647833,1,1,Uttar Pradesh,0,2023-03-13,2024-01-29
DEV008360,IMEI144363895793,1,1,Maharashtra,0,2023-05-06,2024-03-30
DEV008361,IMEI885257814983,1,1,Delhi,0,2023-08-17,2024-10-27
DEV008362,IMEI456174777079,1,1,Telangana,1,2023-08-09,2024-03-27
DEV008363,IMEI615161763949,1,1,West Bengal,0,2023-07-28,2024-08-12
DEV008364,IMEI651706504234,1,1,Delhi,0,2023-04-18,2024-04-08
DEV008365,IMEI997726451515,1,1,Tamil Nadu,0,2023-05-04,2024-08-11
DEV008366,IMEI174736420367,1,1,Delhi,0,2023-06-15,2024-10-19
DEV008367,IMEI223542158666,1,1,West Bengal,0,2023-03-21,2024-04-30
DEV008368,IMEI851797719413,1,1,Andhra Pradesh,0,2023-10-17,2024-10-05
DEV008369,IMEI463258854213,1,1,Karnataka,1,2023-09-25,2024-03-26
DEV008370,IMEI352834078294,1,1,Uttar Pradesh,0,2023-03-01,2024-10-07
DEV008371,IMEI73411925047,1,1,Delhi,1,2023-08-24,2024-06-01
DEV008372,IMEI777183440922,1,1,Gujarat,1,2023-01-12,2024-03-28
DEV008373,IMEI555725686484,1,1,Delhi,0,2023-01-28,2024-10-19
DEV008374,IMEI98126438220,1,1,Maharashtra,1,2023-07-06,2024-10-04
DEV008375,IMEI531110704303,1,1,Gujarat,0,2023-05-20,2024-09-18
DEV008376,IMEI935912536366,1,1,Karnataka,0,2023-08-21,2024-03-13
DEV008377,IMEI250878124924,1,1,Telangana,0,2023-01-11,2024-06-22
DEV008378,IMEI962857662447,1,1,Tamil Nadu,0,2023-09-12,2024-03-29
DEV008379,IMEI416302462352,1,1,Rajasthan,0,2023-05-30,2024-09-03
DEV008380,IMEI136804715576,1,1,Rajasthan,0,2023-01-11,2024-10-09
DEV008381,IMEI111045112860,1,1,Delhi,0,2023-03-08,2024-09-06
DEV008382,IMEI439268364541,1,1,Gujarat,0,2023-07-17,2024-10-01
DEV008383,IMEI290113971033,1,1,Rajasthan,0,2023-08-06,2024-03-05
DEV008384,IMEI947289580771,1,1,Delhi,0,2023-06-07,2024-01-29
DEV008385,IMEI459280501133,1,1,Karnataka,1,2023-10-09,2024-01-30
DEV008386,IMEI93051320514,1,1,Gujarat,0,2023-02-07,2024-08-31
DEV008387,IMEI970751425779,1,1,Uttar Pradesh,0,2023-08-11,2024-04-06
DEV008388,IMEI836740103381,1,1,Karnataka,0,2023-06-21,2024-07-07
DEV008389,IMEI583732304987,1,1,Rajasthan,0,2023-06-23,2024-09-14
DEV008390,IMEI713582807725,1,1,Gujarat,0,2023-05-14,2024-09-07
DEV008391,IMEI956353806564,1,1,Karnataka,0,2023-10-27,2024-08-03
DEV008392,IMEI160871637074,1,1,Karnataka,0,2023-08-30,2024-05-26
DEV008393,IMEI641939128318,1,1,Uttar Pradesh,0,2023-02-26,2024-05-30
DEV008394,IMEI721381626034,1,1,Gujarat,0,2023-06-15,2024-09-12
DEV008395,IMEI470219959625,1,1,Uttar Pradesh,1,2023-03-16,2024-08-11
DEV008396,IMEI84570772571,1,1,Tamil Nadu,0,2023-01-27,2024-09-21
DEV008397,IMEI397022083283,1,1,Karnataka,0,2023-09-09,2024-08-19
DEV008398,IMEI898698990143,1,1,West Bengal,0,2023-01-21,2024-03-21
DEV008399,IMEI695782532505,1,1,Tamil Nadu,1,2023-10-21,2024-02-20
DEV008400,IMEI953354920336,1,1,Maharashtra,0,2023-09-18,2024-06-30
DEV008401,IMEI726298368642,1,1,Maharashtra,0,2023-01-04,2024-04-29
DEV008402,IMEI664313662327,1,1,Telangana,0,2023-04-16,2024-07-23
DEV008403,IMEI913865662948,1,1,Telangana,1,2023-08-16,2024-10-19
DEV008404,IMEI728342316681,1,1,Tamil Nadu,0,2023-01-02,2024-09-12
DEV008405,IMEI616812093699,1,1,Tamil Nadu,0,2023-02-04,2024-09-02
DEV008406,IMEI51245529704,1,1,Maharashtra,0,2023-02-28,2024-07-06
DEV008407,IMEI360277523627,1,1,Delhi,0,2023-01-20,2024-01-03
DEV008408,IMEI920930643190,1,1,Delhi,0,2023-03-21,2024-09-26
DEV008409,IMEI673782078157,1,1,Maharashtra,0,2023-01-29,2024-06-14
DEV008410,IMEI484093641878,1,1,Maharashtra,0,2023-08-26,2024-05-07
DEV008411,IMEI257140934847,1,1,Telangana,1,2023-03-14,2024-10-14
DEV008412,IMEI730547287596,1,1,Uttar Pradesh,0,2023-06-22,2024-01-27
DEV008413,IMEI298028249714,1,1,Uttar Pradesh,0,2023-02-05,2024-10-04
DEV008414,IMEI930694640105,1,1,Uttar Pradesh,0,2023-04-03,2024-10-06
DEV008415,IMEI847840112333,1,1,West Bengal,0,2023-05-21,2024-09-03
DEV008416,IMEI867532324873,1,1,Rajasthan,1,2023-03-11,2024-02-22
DEV008417,IMEI396069508285,1,1,Uttar Pradesh,0,2023-09-05,2024-05-30
DEV008418,IMEI163682138503,1,1,Karnataka,0,2023-03-21,2024-06-08
DEV008419,IMEI302382157737,1,1,Uttar Pradesh,0,2023-05-19,2024-03-17
DEV008420,IMEI798223387594,1,1,Delhi,0,2023-01-16,2024-07-08
DEV008421,IMEI659378550095,1,1,Maharashtra,1,2023-03-13,2024-04-22
DEV008422,IMEI29389900517,1,1,Telangana,1,2023-06-15,2024-07-30
DEV008423,IMEI348301544988,1,1,Delhi,0,2023-03-08,2024-01-30
DEV008424,IMEI684379283693,1,1,Rajasthan,0,2023-02-11,2024-01-16
DEV008425,IMEI624757520754,1,1,Andhra Pradesh,1,2023-09-20,2024-07-03
DEV008426,IMEI563303898776,1,8,Delhi,1,2023-09-12,2024-09-16
DEV008427,IMEI565427140642,1,1,Tamil Nadu,1,2023-08-08,2024-06-23
DEV008428,IMEI553881153131,1,1,Uttar Pradesh,0,2023-07-10,2024-02-12
DEV008429,IMEI317149468995,1,1,Uttar Pradesh,1,2023-05-13,2024-04-24
DEV008430,IMEI338186588391,1,1,Uttar Pradesh,0,2023-05-18,2024-08-18
DEV008431,IMEI96644020314,1,1,Delhi,1,2023-05-09,2024-02-16
DEV008432,IMEI240738164637,1,1,Tamil Nadu,0,2023-07-02,2024-08-02
DEV008433,IMEI803276667375,1,1,West Bengal,0,2023-08-30,2024-05-07
DEV008434,IMEI180350813683,1,1,Maharashtra,0,2023-05-30,2024-05-29
DEV008435,IMEI144913696984,1,1,West Bengal,0,2023-04-02,2024-08-20
DEV008436,IMEI841966128091,1,1,Uttar Pradesh,0,2023-08-31,2024-04-30
DEV008437,IMEI910744519819,1,1,Andhra Pradesh,1,2023-07-03,2024-04-27
DEV008438,IMEI114397664337,1,1,Karnataka,0,2023-03-14,2024-01-12
DEV008439,IMEI339184856122,1,1,Maharashtra,0,2023-04-07,2024-08-20
DEV008440,IMEI230674239851,1,1,Rajasthan,1,2023-05-19,2024-10-08
DEV008441,IMEI817416952814,1,1,Karnataka,0,2023-09-22,2024-06-03
DEV008442,IMEI847591920527,1,1,Telangana,0,2023-03-05,2024-05-19
DEV008443,IMEI639391763447,1,1,Delhi,1,2023-05-14,2024-07-19
DEV008444,IMEI747453780685,1,1,Tamil Nadu,0,2023-03-13,2024-07-12
DEV008445,IMEI682487879465,1,1,Delhi,0,2023-05-09,2024-03-06
DEV008446,IMEI331840162765,1,1,Gujarat,0,2023-07-24,2024-03-05
DEV008447,IMEI330826871455,1,1,Maharashtra,0,2023-10-10,2024-05-10
DEV008448,IMEI11136558595,1,1,Telangana,0,2023-04-25,2024-09-14
DEV008449,IMEI62774835275,1,1,Rajasthan,0,2023-03-10,2024-01-30
DEV008450,IMEI444928258591,1,1,Maharashtra,0,2023-04-25,2024-03-18
DEV008451,IMEI57686677703,1,1,Maharashtra,0,2023-03-10,2024-05-09
DEV008452,IMEI433115501607,1,1,Gujarat,0,2023-04-09,2024-05-29
DEV008453,IMEI717641072121,1,1,Tamil Nadu,1,2023-09-19,2024-02-20
DEV008454,IMEI405973831506,1,1,Tamil Nadu,0,2023-08-07,2024-06-16
DEV008455,IMEI7248388583,1,1,Maharashtra,1,2023-09-25,2024-05-29
DEV008456,IMEI809639045558,1,1,Delhi,0,2023-10-21,2024-03-18
DEV008457,IMEI473186257718,1,1,Maharashtra,0,2023-08-17,2024-03-31
DEV008458,IMEI231611295845,1,1,Tamil Nadu,1,2023-10-19,2024-07-19
DEV008459,IMEI392605268293,1,1,Andhra Pradesh,0,2023-08-31,2024-03-09
DEV008460,IMEI618459226732,1,2,Andhra Pradesh,0,2023-07-24,2024-01-06
DEV008461,IMEI421889198133,1,1,Tamil Nadu,0,2023-01-20,2024-05-27
DEV008462,IMEI818687834122,1,1,West Bengal,0,2023-01-24,2024-06-06
DEV008463,IMEI611008050075,1,1,Gujarat,1,2023-09-17,2024-10-26
DEV008464,IMEI342697481809,1,1,Rajasthan,0,2023-08-01,2024-06-08
DEV008465,IMEI631569263336,1,1,Tamil Nadu,0,2023-08-21,2024-01-06
DEV008466,IMEI305652303144,1,1,Andhra Pradesh,0,2023-10-08,2024-02-14
DEV008467,IMEI184802898638,1,1,Maharashtra,0,2023-09-01,2024-01-17
DEV008468,IMEI726069522036,1,1,Maharashtra,0,2023-05-01,2024-08-12
DEV008469,IMEI743059270817,1,1,Uttar Pradesh,1,2023-01-05,2024-02-29
DEV008470,IMEI748689305096,1,1,Tamil Nadu,0,2023-06-17,2024-01-18
DEV008471,IMEI775603625148,1,1,Rajasthan,0,2023-08-06,2024-03-12
DEV008472,IMEI688486154358,1,1,Karnataka,0,2023-07-16,2024-03-02
DEV008473,IMEI910661194244,1,1,Telangana,0,2023-02-07,2024-08-16
DEV008474,IMEI97461424867,1,1,Gujarat,1,2023-02-07,2024-07-12
DEV008475,IMEI588114729587,1,1,Delhi,0,2023-04-25,2024-04-24
DEV008476,IMEI553778162904,1,1,Karnataka,0,2023-09-01,2024-04-21
DEV008477,IMEI217020957386,1,1,Karnataka,0,2023-05-29,2024-03-14
DEV008478,IMEI374305120082,1,1,Maharashtra,0,2023-03-08,2024-06-26
DEV008479,IMEI402185639415,1,1,West Bengal,0,2023-05-01,2024-08-10
DEV008480,IMEI908140516579,1,1,Maharashtra,0,2023-05-11,2024-03-12
DEV008481,IMEI287289242343,1,1,Maharashtra,0,2023-08-23,2024-04-10
DEV008482,IMEI364171476599,1,1,Rajasthan,0,2023-08-09,2024-05-03
DEV008483,IMEI92999631664,1,1,Karnataka,0,2023-09-20,2024-06-14
DEV008484,IMEI534272511775,1,1,Telangana,0,2023-08-05,2024-08-03
DEV008485,IMEI274951707949,1,1,Karnataka,0,2023-10-28,2024-09-01
DEV008486,IMEI649230995942,1,1,Tamil Nadu,0,2023-05-19,2024-09-13
DEV008487,IMEI317047733621,1,1,Uttar Pradesh,0,2023-04-16,2024-07-30
DEV008488,IMEI370358881039,1,1,Karnataka,1,2023-01-23,2024-01-12
DEV008489,IMEI759301061509,1,1,Tamil Nadu,0,2023-06-24,2024-02-12
DEV008490,IMEI297406457605,1,1,Gujarat,0,2023-09-19,2024-07-21
DEV008491,IMEI385192899024,1,1,Delhi,0,2023-09-19,2024-01-15
DEV008492,IMEI602140262292,1,1,West Bengal,0,2023-06-11,2024-07-30
DEV008493,IMEI623803438566,1,1,Maharashtra,0,2023-07-20,2024-10-16
DEV008494,IMEI710933565809,1,1,Delhi,0,2023-08-02,2024-03-13
DEV008495,IMEI31865524267,1,1,Delhi,0,2023-02-11,2024-02-16
DEV008496,IMEI405373648316,1,1,West Bengal,1,2023-03-17,2024-06-14
DEV008497,IMEI336216997186,1,1,Maharashtra,0,2023-02-19,2024-06-11
DEV008498,IMEI148519791461,1,1,Delhi,0,2023-08-30,2024-08-05
DEV008499,IMEI797032999305,1,1,Rajasthan,0,2023-06-05,2024-04-29
DEV008500,IMEI139738867937,1,1,Uttar Pradesh,1,2023-05-28,2024-08-17
DEV008501,IMEI270218060783,1,1,Rajasthan,0,2023-07-21,2024-05-11
DEV008502,IMEI895047405717,1,1,Maharashtra,0,2023-01-15,2024-02-08
DEV008503,IMEI535651361363,1,1,Gujarat,0,2023-02-05,2024-08-11
DEV008504,IMEI874635771948,1,1,West Bengal,1,2023-01-24,2024-10-01
DEV008505,IMEI856657344130,1,2,Rajasthan,0,2023-04-12,2024-05-10
DEV008506,IMEI700837025715,1,1,Tamil Nadu,1,2023-02-03,2024-04-30
DEV008507,IMEI275963639781,1,1,Maharashtra,0,2023-06-09,2024-04-30
DEV008508,IMEI365750766077,1,1,West Bengal,0,2023-02-28,2024-02-12
DEV008509,IMEI932244550849,1,1,Tamil Nadu,0,2023-06-29,2024-01-01
DEV008510,IMEI535573234824,4,2,Karnataka,0,2023-01-14,2024-02-23
DEV008511,IMEI43669516309,1,1,Gujarat,0,2023-09-16,2024-02-23
DEV008512,IMEI514656281793,1,1,Tamil Nadu,1,2023-01-05,2024-07-10
DEV008513,IMEI533072877106,1,1,Maharashtra,0,2023-02-26,2024-01-28
DEV008514,IMEI995735648992,1,1,Uttar Pradesh,0,2023-09-06,2024-01-03
DEV008515,IMEI890576537796,1,1,Maharashtra,1,2023-08-31,2024-09-27
DEV008516,IMEI985778664148,1,1,Delhi,0,2023-06-10,2024-05-14
DEV008517,IMEI767646157265,1,1,Telangana,0,2023-06-04,2024-04-08
DEV008518,IMEI762345857939,1,1,Delhi,0,2023-09-30,2024-08-12
DEV008519,IMEI558453533077,1,1,Andhra Pradesh,0,2023-03-25,2024-08-05
DEV008520,IMEI489377119329,1,1,Rajasthan,0,2023-02-18,2024-02-25
DEV008521,IMEI573372140998,1,1,Telangana,0,2023-02-09,2024-01-01
DEV008522,IMEI28324620623,1,1,Maharashtra,0,2023-04-29,2024-10-11
DEV008523,IMEI908673326111,1,1,Gujarat,0,2023-09-26,2024-01-11
DEV008524,IMEI859964204960,1,1,Tamil Nadu,1,2023-03-20,2024-02-19
DEV008525,IMEI944047710631,1,1,Delhi,0,2023-09-06,2024-09-07
DEV008526,IMEI136952885455,1,1,Karnataka,0,2023-06-11,2024-10-15
DEV008527,IMEI291846404485,1,1,Rajasthan,0,2023-09-25,2024-04-05
DEV008528,IMEI567465730796,1,1,Maharashtra,0,2023-05-07,2024-01-26
DEV008529,IMEI561507843908,1,1,Telangana,0,2023-05-08,2024-01-21
DEV008530,IMEI934871358066,1,1,Maharashtra,0,2023-02-28,2024-09-24
DEV008531,IMEI701647218792,1,1,West Bengal,0,2023-03-17,2024-06-24
DEV008532,IMEI570787604734,1,1,Maharashtra,1,2023-07-13,2024-05-12
DEV008533,IMEI650376687164,1,1,Karnataka,1,2023-05-17,2024-02-27
DEV008534,IMEI312208298540,1,1,Karnataka,0,2023-09-15,2024-07-02
DEV008535,IMEI849951773647,1,1,Uttar Pradesh,0,2023-08-19,2024-09-08
DEV008536,IMEI246851235830,2,2,Delhi,1,2023-04-03,2024-01-14
DEV008537,IMEI894686785752,1,1,Tamil Nadu,0,2023-05-31,2024-04-27
DEV008538,IMEI328500305724,1,1,Maharashtra,1,2023-05-09,2024-09-06
DEV008539,IMEI466391632578,1,1,Karnataka,0,2023-01-30,2024-06-04
DEV008540,IMEI438215637055,1,1,Andhra Pradesh,0,2023-03-15,2024-03-15
DEV008541,IMEI55240648638,1,1,Gujarat,0,2023-06-23,2024-08-13
DEV008542,IMEI982500371652,1,1,Gujarat,0,2023-10-01,2024-10-05
DEV008543,IMEI240312958832,1,1,Gujarat,0,2023-02-05,2024-07-10
DEV008544,IMEI596675555262,1,1,Karnataka,1,2023-03-03,2024-03-24
DEV008545,IMEI781234991323,1,1,Maharashtra,0,2023-02-22,2024-07-31
DEV008546,IMEI662336100963,1,1,Karnataka,0,2023-01-04,2024-02-13
DEV008547,IMEI147866401427,1,1,Andhra Pradesh,1,2023-10-24,2024-07-15
DEV008548,IMEI583533544906,1,1,West Bengal,0,2023-08-20,2024-06-18
DEV008549,IMEI675432399719,1,1,Delhi,0,2023-04-24,2024-05-14
DEV008550,IMEI492830848179,1,1,Maharashtra,1,2023-08-14,2024-07-03
DEV008551,IMEI184217938605,1,1,Karnataka,0,2023-07-27,2024-02-25
DEV008552,IMEI462715510369,1,1,Delhi,0,2023-06-19,2024-04-17
DEV008553,IMEI802904242047,1,1,Maharashtra,0,2023-09-12,2024-04-05
DEV008554,IMEI965280513759,1,1,West Bengal,0,2023-04-26,2024-07-14
DEV008555,IMEI64721952739,1,1,Karnataka,0,2023-02-12,2024-05-20
DEV008556,IMEI5766439726,1,1,Rajasthan,0,2023-07-31,2024-06-24
DEV008557,IMEI223093978151,1,1,Andhra Pradesh,0,2023-04-27,2024-09-28
DEV008558,IMEI596132105413,1,1,Gujarat,0,2023-10-21,2024-03-13
DEV008559,IMEI84466324294,1,1,Telangana,0,2023-01-09,2024-04-29
DEV008560,IMEI220732039279,1,1,Telangana,0,2023-03-29,2024-10-08
DEV008561,IMEI389496905342,1,1,Telangana,0,2023-04-07,2024-07-23
DEV008562,IMEI286055755571,1,1,Telangana,0,2023-03-05,2024-05-17
DEV008563,IMEI635314102347,1,1,Delhi,0,2023-01-20,2024-05-21
DEV008564,IMEI409743294519,1,1,West Bengal,0,2023-09-14,2024-02-06
DEV008565,IMEI962849910197,1,1,Gujarat,0,2023-08-06,2024-04-16
DEV008566,IMEI868525445971,1,1,Andhra Pradesh,0,2023-09-20,2024-09-19
DEV008567,IMEI517366758712,1,1,Rajasthan,1,2023-01-20,2024-04-06
DEV008568,IMEI633050029290,1,1,Uttar Pradesh,0,2023-10-06,2024-06-13
DEV008569,IMEI829277190662,1,1,Maharashtra,0,2023-07-08,2024-10-24
DEV008570,IMEI747666255222,1,1,Tamil Nadu,0,2023-09-08,2024-07-03
DEV008571,IMEI671222374663,1,1,Delhi,1,2023-07-28,2024-04-23
DEV008572,IMEI412201340057,1,1,Andhra Pradesh,0,2023-05-26,2024-10-11
DEV008573,IMEI440501122505,1,1,Tamil Nadu,0,2023-07-28,2024-08-18
DEV008574,IMEI134074643377,1,1,Delhi,0,2023-10-09,2024-01-12
DEV008575,IMEI852512168921,1,1,Delhi,0,2023-04-25,2024-03-07
DEV008576,IMEI611161644888,1,1,Maharashtra,0,2023-09-02,2024-07-15
DEV008577,IMEI627562573977,1,1,Telangana,1,2023-05-27,2024-06-06
DEV008578,IMEI260211228100,1,1,Andhra Pradesh,0,2023-09-03,2024-07-02
DEV008579,IMEI242031371093,1,1,Telangana,0,2023-03-16,2024-09-09
DEV008580,IMEI478616476091,1,1,Telangana,0,2023-02-23,2024-02-05
DEV008581,IMEI879674525701,1,1,Uttar Pradesh,0,2023-04-18,2024-01-05
DEV008582,IMEI963427446291,1,1,Maharashtra,0,2023-04-14,2024-09-05
DEV008583,IMEI925724677849,1,1,West Bengal,0,2023-02-16,2024-06-15
DEV008584,IMEI398314863132,1,1,Tamil Nadu,0,2023-06-04,2024-04-22
DEV008585,IMEI808085469092,1,1,Uttar Pradesh,0,2023-03-01,2024-06-19
DEV008586,IMEI789585213084,1,1,Uttar Pradesh,0,2023-09-20,2024-10-18
DEV008587,IMEI37819512892,1,1,Telangana,0,2023-01-20,2024-10-07
DEV008588,IMEI359832407617,1,1,Telangana,0,2023-09-08,2024-05-30
DEV008589,IMEI286519166942,1,1,Telangana,0,2023-02-27,2024-02-04
DEV008590,IMEI121440575124,1,1,Maharashtra,0,2023-08-08,2024-02-06
DEV008591,IMEI999575421981,1,1,Rajasthan,0,2023-04-12,2024-06-03
DEV008592,IMEI959261059877,1,1,Tamil Nadu,1,2023-01-17,2024-04-20
DEV008593,IMEI701653963078,1,1,Karnataka,0,2023-02-07,2024-08-22
DEV008594,IMEI504433392158,1,1,Tamil Nadu,0,2023-02-18,2024-04-25
DEV008595,IMEI839071073565,1,1,Tamil Nadu,0,2023-08-13,2024-07-25
DEV008596,IMEI250742282284,1,1,Rajasthan,0,2023-01-03,2024-03-28
DEV008597,IMEI9196549618,1,2,West Bengal,1,2023-05-21,2024-01-11
DEV008598,IMEI983741878492,1,1,Karnataka,0,2023-06-26,2024-07-16
DEV008599,IMEI247464250516,1,1,Rajasthan,1,2023-08-09,2024-05-31
DEV008600,IMEI264411063030,1,1,Andhra Pradesh,0,2023-04-14,2024-04-15
DEV008601,IMEI963929249053,1,1,West Bengal,1,2023-09-16,2024-05-31
DEV008602,IMEI359235761738,1,1,Uttar Pradesh,0,2023-07-08,2024-06-21
DEV008603,IMEI111727393611,1,1,Delhi,0,2023-04-14,2024-08-24
DEV008604,IMEI801109999932,1,1,Karnataka,0,2023-04-14,2024-02-09
DEV008605,IMEI185460734936,1,1,Andhra Pradesh,0,2023-01-16,2024-03-06
DEV008606,IMEI150045270319,1,1,Maharashtra,0,2023-02-02,2024-06-03
DEV008607,IMEI491933117584,1,1,Delhi,0,2023-07-01,2024-02-22
DEV008608,IMEI353603054712,1,1,Karnataka,0,2023-10-04,2024-07-16
DEV008609,IMEI376584443270,1,1,Karnataka,0,2023-07-05,2024-07-19
DEV008610,IMEI907476526426,1,1,Telangana,0,2023-04-19,2024-07-05
DEV008611,IMEI44836814976,1,1,Rajasthan,0,2023-03-13,2024-01-30
DEV008612,IMEI440026011243,1,1,Telangana,0,2023-05-30,2024-08-02
DEV008613,IMEI153195441986,1,1,Rajasthan,0,2023-04-24,2024-04-07
DEV008614,IMEI385302391898,1,1,Uttar Pradesh,0,2023-01-17,2024-08-08
DEV008615,IMEI544725673517,1,1,Delhi,0,2023-06-08,2024-03-25
DEV008616,IMEI561885845232,1,1,Tamil Nadu,1,2023-09-12,2024-07-09
DEV008617,IMEI870817511520,1,1,Maharashtra,0,2023-06-03,2024-09-16
DEV008618,IMEI747714015121,1,1,Delhi,0,2023-06-03,2024-04-12
DEV008619,IMEI396004352451,1,1,Telangana,0,2023-08-29,2024-06-14
DEV008620,IMEI990828430312,1,1,Telangana,0,2023-08-18,2024-03-13
DEV008621,IMEI80408217029,1,1,Gujarat,0,2023-09-26,2024-09-23
